Year,State,Age Group (Years),State Rate,State Births,U.S. Births,U.S. Birth Rate,Unit
2014,Delaware,15-17 years,10.1,171,66791,10.9,"per 1,000"
2014,District of Columbia,15-17 years,22.3,174,66791,10.9,"per 1,000"
2014,Florida,15-17 years,9.3,3207,66791,10.9,"per 1,000"
2014,Georgia,15-17 years,12.5,2561,66791,10.9,"per 1,000"
2014,Hawaii,15-17 years,9.6,225,66791,10.9,"per 1,000"
2014,Idaho,15-17 years,9,311,66791,10.9,"per 1,000"
2014,Illinois,15-17 years,10.4,2621,66791,10.9,"per 1,000"
2014,Indiana,15-17 years,11.9,1581,66791,10.9,"per 1,000"
2014,Iowa,15-17 years,8.6,512,66791,10.9,"per 1,000"
2014,Kansas,15-17 years,11.9,684,66791,10.9,"per 1,000"
2014,Kentucky,15-17 years,14.7,1229,66791,10.9,"per 1,000"
2014,Louisiana,15-17 years,15.7,1411,66791,10.9,"per 1,000"
2014,Maine,15-17 years,6.7,156,66791,10.9,"per 1,000"
2014,Maryland,15-17 years,8.5,957,66791,10.9,"per 1,000"
2014,Massachusetts,15-17 years,4.9,599,66791,10.9,"per 1,000"
2014,Michigan,15-17 years,8.9,1747,66791,10.9,"per 1,000"
2014,Minnesota,15-17 years,6.8,708,66791,10.9,"per 1,000"
2014,Mississippi,15-17 years,17.6,1051,66791,10.9,"per 1,000"
2014,Missouri,15-17 years,11.8,1356,66791,10.9,"per 1,000"
2014,Montana,15-17 years,13,237,66791,10.9,"per 1,000"
2014,Nebraska,15-17 years,9.7,352,66791,10.9,"per 1,000"
2014,Nevada,15-17 years,12.2,663,66791,10.9,"per 1,000"
2014,New Hampshire,15-17 years,4.4,110,66791,10.9,"per 1,000"
2014,New Jersey,15-17 years,5.8,1004,66791,10.9,"per 1,000"
2014,New Mexico,15-17 years,19,768,66791,10.9,"per 1,000"
2014,New York,15-17 years,7.2,2570,66791,10.9,"per 1,000"
2014,North Carolina,15-17 years,12.2,2302,66791,10.9,"per 1,000"
2014,North Dakota,15-17 years,8.6,111,66791,10.9,"per 1,000"
2014,Ohio,15-17 years,10.6,2406,66791,10.9,"per 1,000"
2014,Oklahoma,15-17 years,16.9,1274,66791,10.9,"per 1,000"
2014,Oregon,15-17 years,8.5,609,66791,10.9,"per 1,000"
2014,Pennsylvania,15-17 years,9,2094,66791,10.9,"per 1,000"
2014,Rhode Island,15-17 years,7.6,145,66791,10.9,"per 1,000"
2014,South Carolina,15-17 years,13.4,1186,66791,10.9,"per 1,000"
2014,South Dakota,15-17 years,13.2,216,66791,10.9,"per 1,000"
2014,Tennessee,15-17 years,13.6,1695,66791,10.9,"per 1,000"
2014,Texas,15-17 years,18.8,10644,66791,10.9,"per 1,000"
2014,Total U.S.,15-17 years,10.9,66791,66791,10.9,"per 1,000"
2014,Utah,15-17 years,7.9,538,66791,10.9,"per 1,000"
2014,Vermont,15-17 years,5.5,62,66791,10.9,"per 1,000"
2014,Virginia,15-17 years,7.7,1178,66791,10.9,"per 1,000"
2014,Washington,15-17 years,8.3,1078,66791,10.9,"per 1,000"
2014,West Virginia,15-17 years,15.8,506,66791,10.9,"per 1,000"
2014,Wisconsin,15-17 years,7.5,824,66791,10.9,"per 1,000"
2014,Wyoming,15-17 years,11.8,130,66791,10.9,"per 1,000"
2015,Alabama,15-17 years,13.5,1295,61184,9.9,"per 1,000"
2015,Alaska,15-17 years,9.8,142,61184,9.9,"per 1,000"
2015,Arizona,15-17 years,11.8,1603,61184,9.9,"per 1,000"
2015,Arkansas,15-17 years,15.6,913,61184,9.9,"per 1,000"
2015,California,15-17 years,8.5,6448,61184,9.9,"per 1,000"
2015,Colorado,15-17 years,8.4,852,61184,9.9,"per 1,000"
2015,Connecticut,15-17 years,4.6,324,61184,9.9,"per 1,000"
2015,Delaware,15-17 years,8.2,142,61184,9.9,"per 1,000"
2015,District of Columbia,15-17 years,18.2,141,61184,9.9,"per 1,000"
2015,Florida,15-17 years,8.8,3103,61184,9.9,"per 1,000"
2015,Georgia,15-17 years,11.4,2389,61184,9.9,"per 1,000"
2015,Hawaii,15-17 years,7.8,184,61184,9.9,"per 1,000"
2015,Idaho,15-17 years,8.5,300,61184,9.9,"per 1,000"
2015,Illinois,15-17 years,9.7,2458,61184,9.9,"per 1,000"
2015,Indiana,15-17 years,11.1,1499,61184,9.9,"per 1,000"
2015,Iowa,15-17 years,7.7,466,61184,9.9,"per 1,000"
2015,Kansas,15-17 years,9.9,576,61184,9.9,"per 1,000"
2015,Kentucky,15-17 years,13.3,1120,61184,9.9,"per 1,000"
2015,Louisiana,15-17 years,14.9,1366,61184,9.9,"per 1,000"
2015,Maine,15-17 years,5.3,123,61184,9.9,"per 1,000"
2015,Maryland,15-17 years,8.4,947,61184,9.9,"per 1,000"
2015,Massachusetts,15-17 years,4.4,539,61184,9.9,"per 1,000"
2015,Michigan,15-17 years,7.8,1533,61184,9.9,"per 1,000"
2015,Minnesota,15-17 years,5.7,594,61184,9.9,"per 1,000"
2015,Mississippi,15-17 years,16.1,981,61184,9.9,"per 1,000"
2015,Missouri,15-17 years,10.3,1207,61184,9.9,"per 1,000"
2015,Montana,15-17 years,9.9,180,61184,9.9,"per 1,000"
2015,Nebraska,15-17 years,10,370,61184,9.9,"per 1,000"
2015,Nevada,15-17 years,11.6,637,61184,9.9,"per 1,000"
2015,New Hampshire,15-17 years,4.2,101,61184,9.9,"per 1,000"
2015,New Jersey,15-17 years,5.3,918,61184,9.9,"per 1,000"
2015,New Mexico,15-17 years,17.1,694,61184,9.9,"per 1,000"
2015,New York,15-17 years,6.8,2420,61184,9.9,"per 1,000"
2015,North Carolina,15-17 years,10.9,2106,61184,9.9,"per 1,000"
2015,North Dakota,15-17 years,10,128,61184,9.9,"per 1,000"
2015,Ohio,15-17 years,10.1,2293,61184,9.9,"per 1,000"
2015,Oklahoma,15-17 years,15.9,1225,61184,9.9,"per 1,000"
2015,Pennsylvania,15-17 years,8.2,1917,61184,9.9,"per 1,000"
2015,Rhode Island,15-17 years,7.5,141,61184,9.9,"per 1,000"
2015,South Carolina,15-17 years,11.4,1043,61184,9.9,"per 1,000"
2015,South Dakota,15-17 years,9.7,155,61184,9.9,"per 1,000"
2015,Tennessee,15-17 years,12.6,1580,61184,9.9,"per 1,000"
2015,Texas,15-17 years,16.7,9704,61184,9.9,"per 1,000"
2015,Total U.S.,15-17 years,9.9,61184,61184,9.9,"per 1,000"
2015,Utah,15-17 years,6.9,489,61184,9.9,"per 1,000"
2015,Vermont,15-17 years,3.9,43,61184,9.9,"per 1,000"
2015,Virginia,15-17 years,6.9,1056,61184,9.9,"per 1,000"
2015,Washington,15-17 years,7.3,957,61184,9.9,"per 1,000"
2015,West Virginia,15-17 years,12.3,399,61184,9.9,"per 1,000"
2015,Wisconsin,15-17 years,6.4,706,61184,9.9,"per 1,000"
2015,Wyoming,15-17 years,9.7,103,61184,9.9,"per 1,000"
1990,Alabama,15-19 years,71,11252,521826,59.9,"per 1,000"
1990,Alaska,15-19 years,65.3,1142,521826,59.9,"per 1,000"
1990,Arizona,15-19 years,75.5,9612,521826,59.9,"per 1,000"
1990,Arkansas,15-19 years,80.1,7011,521826,59.9,"per 1,000"
1990,California,15-19 years,70.6,69712,521826,59.9,"per 1,000"
1990,Colorado,15-19 years,54.5,5975,521826,59.9,"per 1,000"
1990,Connecticut,15-19 years,38.8,4038,521826,59.9,"per 1,000"
1990,Delaware,15-19 years,54.5,1277,521826,59.9,"per 1,000"
1990,District of Columbia,15-19 years,93.1,2030,521826,59.9,"per 1,000"
1990,Florida,15-19 years,69.1,27017,521826,59.9,"per 1,000"
1990,Georgia,15-19 years,75.5,18369,521826,59.9,"per 1,000"
1990,Hawaii,15-19 years,61.2,2122,521826,59.9,"per 1,000"
1990,Idaho,15-19 years,50.6,2009,521826,59.9,"per 1,000"
1990,Illinois,15-19 years,62.9,24967,521826,59.9,"per 1,000"
1990,Indiana,15-19 years,58.6,12335,521826,59.9,"per 1,000"
1990,Iowa,15-19 years,40.5,3989,521826,59.9,"per 1,000"
1990,Kansas,15-19 years,56.1,4722,521826,59.9,"per 1,000"
1990,Kentucky,15-19 years,67.6,9349,521826,59.9,"per 1,000"
1990,Louisiana,15-19 years,74.2,12270,521826,59.9,"per 1,000"
1990,Maine,15-19 years,43,1857,521826,59.9,"per 1,000"
1990,Maryland,15-19 years,53.2,8143,521826,59.9,"per 1,000"
1990,Massachusetts,15-19 years,35.1,7266,521826,59.9,"per 1,000"
1990,Michigan,15-19 years,59,20312,521826,59.9,"per 1,000"
1990,Minnesota,15-19 years,36.3,5342,521826,59.9,"per 1,000"
1990,Mississippi,15-19 years,81,8909,521826,59.9,"per 1,000"
1990,Missouri,15-19 years,62.8,11227,521826,59.9,"per 1,000"
1990,Montana,15-19 years,48.4,1331,521826,59.9,"per 1,000"
1990,Nebraska,15-19 years,42.3,2352,521826,59.9,"per 1,000"
1990,Nevada,15-19 years,73.3,2663,521826,59.9,"per 1,000"
1990,New Hampshire,15-19 years,33,1258,521826,59.9,"per 1,000"
1990,New Jersey,15-19 years,40.5,10068,521826,59.9,"per 1,000"
1990,New Mexico,15-19 years,78.2,4367,521826,59.9,"per 1,000"
1990,New York,15-19 years,43.6,26608,521826,59.9,"per 1,000"
1990,North Carolina,15-19 years,67.6,16506,521826,59.9,"per 1,000"
1990,North Dakota,15-19 years,35.4,793,521826,59.9,"per 1,000"
1990,Ohio,15-19 years,57.9,22690,521826,59.9,"per 1,000"
1990,Oklahoma,15-19 years,66.8,7590,521826,59.9,"per 1,000"
1990,Oregon,15-19 years,54.6,5084,521826,59.9,"per 1,000"
1990,Pennsylvania,15-19 years,44.9,18216,521826,59.9,"per 1,000"
1990,Rhode Island,15-19 years,43.9,1564,521826,59.9,"per 1,000"
1990,South Carolina,15-19 years,71.3,9721,521826,59.9,"per 1,000"
1990,South Dakota,15-19 years,46.8,1172,521826,59.9,"per 1,000"
1990,Tennessee,15-19 years,72.3,12928,521826,59.9,"per 1,000"
1990,Texas,15-19 years,75.3,48302,521826,59.9,"per 1,000"
1990,Total U.S.,15-19 years,59.9,521826,521826,59.9,"per 1,000"
1990,Utah,15-19 years,48.5,3707,521826,59.9,"per 1,000"
1990,Vermont,15-19 years,34,702,521826,59.9,"per 1,000"
1990,Virginia,15-19 years,52.9,11353,521826,59.9,"per 1,000"
1990,Washington,15-19 years,53.1,8397,521826,59.9,"per 1,000"
1990,West Virginia,15-19 years,57.3,3976,521826,59.9,"per 1,000"
1990,Wisconsin,15-19 years,42.6,7281,521826,59.9,"per 1,000"
1990,Wyoming,15-19 years,56.3,943,521826,59.9,"per 1,000"
1991,Alabama,15-19 years,73.6,11272,519577,61.8,"per 1,000"
1991,Alaska,15-19 years,66,1215,519577,61.8,"per 1,000"
1991,Arizona,15-19 years,79.7,9922,519577,61.8,"per 1,000"
1991,Arkansas,15-19 years,79.5,6880,519577,61.8,"per 1,000"
1991,California,15-19 years,73.8,70442,519577,61.8,"per 1,000"
1991,Colorado,15-19 years,58.3,6259,519577,61.8,"per 1,000"
1991,Connecticut,15-19 years,40.1,3903,519577,61.8,"per 1,000"
1991,Delaware,15-19 years,60.4,1320,519577,61.8,"per 1,000"
1991,District of Columbia,15-19 years,109.6,1949,519577,61.8,"per 1,000"
1991,Florida,15-19 years,67.9,26200,519577,61.8,"per 1,000"
1991,Georgia,15-19 years,76,17896,519577,61.8,"per 1,000"
1991,Hawaii,15-19 years,59.2,2073,519577,61.8,"per 1,000"
1991,Idaho,15-19 years,53.9,2221,519577,61.8,"per 1,000"
1991,Illinois,15-19 years,64.5,24662,519577,61.8,"per 1,000"
1991,Indiana,15-19 years,60.4,12148,519577,61.8,"per 1,000"
1991,Iowa,15-19 years,42.5,4044,519577,61.8,"per 1,000"
1991,Kansas,15-19 years,55.4,4534,519577,61.8,"per 1,000"
1991,Kentucky,15-19 years,68.8,9253,519577,61.8,"per 1,000"
1991,Louisiana,15-19 years,76,12286,519577,61.8,"per 1,000"
1991,Maine,15-19 years,43.5,1805,519577,61.8,"per 1,000"
1991,Maryland,15-19 years,54.1,7947,519577,61.8,"per 1,000"
1991,Massachusetts,15-19 years,37.5,6896,519577,61.8,"per 1,000"
1991,Michigan,15-19 years,58.9,19405,519577,61.8,"per 1,000"
1991,Minnesota,15-19 years,37.3,5345,519577,61.8,"per 1,000"
1991,Mississippi,15-19 years,85.3,9062,519577,61.8,"per 1,000"
1991,Missouri,15-19 years,64.4,11121,519577,61.8,"per 1,000"
1991,Montana,15-19 years,46.8,1311,519577,61.8,"per 1,000"
1991,Nebraska,15-19 years,42.4,2329,519577,61.8,"per 1,000"
1991,Nevada,15-19 years,74.5,2798,519577,61.8,"per 1,000"
1991,New Hampshire,15-19 years,33.1,1156,519577,61.8,"per 1,000"
1991,New Jersey,15-19 years,41.3,9901,519577,61.8,"per 1,000"
1991,New Mexico,15-19 years,79.5,4518,519577,61.8,"per 1,000"
1991,New York,15-19 years,45.5,26231,519577,61.8,"per 1,000"
1991,North Carolina,15-19 years,70,16132,519577,61.8,"per 1,000"
1991,North Dakota,15-19 years,35.5,769,519577,61.8,"per 1,000"
1991,Ohio,15-19 years,60.5,22721,519577,61.8,"per 1,000"
1991,Oklahoma,15-19 years,72.1,8040,519577,61.8,"per 1,000"
1991,Oregon,15-19 years,54.8,5140,519577,61.8,"per 1,000"
1991,Pennsylvania,15-19 years,46.7,17854,519577,61.8,"per 1,000"
1991,Rhode Island,15-19 years,44.7,1408,519577,61.8,"per 1,000"
1991,South Carolina,15-19 years,72.5,9515,519577,61.8,"per 1,000"
1991,South Dakota,15-19 years,47.6,1192,519577,61.8,"per 1,000"
1991,Tennessee,15-19 years,74.8,12868,519577,61.8,"per 1,000"
1991,Texas,15-19 years,78.4,49588,519577,61.8,"per 1,000"
1991,Total U.S.,15-19 years,61.8,519577,519577,61.8,"per 1,000"
1991,Utah,15-19 years,48,3829,519577,61.8,"per 1,000"
1991,Vermont,15-19 years,39.2,739,519577,61.8,"per 1,000"
1991,Virginia,15-19 years,53.4,10890,519577,61.8,"per 1,000"
1991,Washington,15-19 years,53.7,8490,519577,61.8,"per 1,000"
1991,West Virginia,15-19 years,58,3900,519577,61.8,"per 1,000"
1991,Wisconsin,15-19 years,43.7,7270,519577,61.8,"per 1,000"
1991,Wyoming,15-19 years,54.3,928,519577,61.8,"per 1,000"
1992,Alabama,15-19 years,72,10960,505415,60.3,"per 1,000"
1992,Alaska,15-19 years,65.2,1260,505415,60.3,"per 1,000"
1992,Arizona,15-19 years,80.2,10147,505415,60.3,"per 1,000"
1992,Arkansas,15-19 years,74.8,6554,505415,60.3,"per 1,000"
1992,California,15-19 years,72.8,69401,505415,60.3,"per 1,000"
1992,Colorado,15-19 years,58.4,6401,505415,60.3,"per 1,000"
1992,Connecticut,15-19 years,39,3701,505415,60.3,"per 1,000"
1992,Delaware,15-19 years,58.7,1265,505415,60.3,"per 1,000"
1992,District of Columbia,15-19 years,106.7,1704,505415,60.3,"per 1,000"
1992,Florida,15-19 years,65.2,25213,505415,60.3,"per 1,000"
1992,Georgia,15-19 years,74.2,17462,505415,60.3,"per 1,000"
1992,Hawaii,15-19 years,54.2,1956,505415,60.3,"per 1,000"
1992,Idaho,15-19 years,51.5,2229,505415,60.3,"per 1,000"
1992,Illinois,15-19 years,63,23981,505415,60.3,"per 1,000"
1992,Indiana,15-19 years,58.5,11668,505415,60.3,"per 1,000"
1992,Iowa,15-19 years,40.5,3872,505415,60.3,"per 1,000"
1992,Kansas,15-19 years,55.6,4640,505415,60.3,"per 1,000"
1992,Kentucky,15-19 years,64.8,8710,505415,60.3,"per 1,000"
1992,Louisiana,15-19 years,76.1,12392,505415,60.3,"per 1,000"
1992,Maine,15-19 years,40,1625,505415,60.3,"per 1,000"
1992,Maryland,15-19 years,50.6,7356,505415,60.3,"per 1,000"
1992,Massachusetts,15-19 years,37.5,6558,505415,60.3,"per 1,000"
1992,Michigan,15-19 years,56.6,18374,505415,60.3,"per 1,000"
1992,Minnesota,15-19 years,35.9,5210,505415,60.3,"per 1,000"
1992,Mississippi,15-19 years,83.6,8810,505415,60.3,"per 1,000"
1992,Missouri,15-19 years,63.1,10857,505415,60.3,"per 1,000"
1992,Montana,15-19 years,46,1345,505415,60.3,"per 1,000"
1992,Nebraska,15-19 years,41.1,2285,505415,60.3,"per 1,000"
1992,Nevada,15-19 years,70.6,2719,505415,60.3,"per 1,000"
1992,New Hampshire,15-19 years,31.3,1062,505415,60.3,"per 1,000"
1992,New Jersey,15-19 years,38.9,9262,505415,60.3,"per 1,000"
1992,New Mexico,15-19 years,79.7,4670,505415,60.3,"per 1,000"
1992,New York,15-19 years,44.5,25363,505415,60.3,"per 1,000"
1992,North Carolina,15-19 years,69.2,15653,505415,60.3,"per 1,000"
1992,North Dakota,15-19 years,36.9,811,505415,60.3,"per 1,000"
1992,Ohio,15-19 years,58,21539,505415,60.3,"per 1,000"
1992,Oklahoma,15-19 years,69.8,7858,505415,60.3,"per 1,000"
1992,Oregon,15-19 years,53,5125,505415,60.3,"per 1,000"
1992,Pennsylvania,15-19 years,44.8,16835,505415,60.3,"per 1,000"
1992,Rhode Island,15-19 years,46.2,1381,505415,60.3,"per 1,000"
1992,South Carolina,15-19 years,69.7,9052,505415,60.3,"per 1,000"
1992,South Dakota,15-19 years,48.3,1245,505415,60.3,"per 1,000"
1992,Tennessee,15-19 years,70.9,12127,505415,60.3,"per 1,000"
1992,Texas,15-19 years,78.2,49805,505415,60.3,"per 1,000"
1992,Total U.S.,15-19 years,60.3,505415,505415,60.3,"per 1,000"
1992,Utah,15-19 years,45.7,3869,505415,60.3,"per 1,000"
1992,Vermont,15-19 years,35.6,649,505415,60.3,"per 1,000"
1992,Virginia,15-19 years,51.7,10465,505415,60.3,"per 1,000"
1992,Washington,15-19 years,51,8303,505415,60.3,"per 1,000"
1992,West Virginia,15-19 years,56.3,3758,505415,60.3,"per 1,000"
1992,Wisconsin,15-19 years,42,7050,505415,60.3,"per 1,000"
1992,Wyoming,15-19 years,49.8,878,505415,60.3,"per 1,000"
1993,Arkansas,15-19 years,72.8,6486,501093,59,"per 1,000"
1993,Alabama,15-19 years,69.2,10645,501093,59,"per 1,000"
1993,Alaska,15-19 years,59.7,1183,501093,59,"per 1,000"
1993,Arizona,15-19 years,78.1,10252,501093,59,"per 1,000"
1993,California,15-19 years,71.8,68643,501093,59,"per 1,000"
1993,Colorado,15-19 years,55.8,6324,501093,59,"per 1,000"
1993,Connecticut,15-19 years,38.8,3655,501093,59,"per 1,000"
1993,Delaware,15-19 years,58,1277,501093,59,"per 1,000"
1993,District of Columbia,15-19 years,112.8,1766,501093,59,"per 1,000"
1993,Florida,15-19 years,63.7,25037,501093,59,"per 1,000"
1993,Georgia,15-19 years,72,17230,501093,59,"per 1,000"
1993,Hawaii,15-19 years,53.7,1960,501093,59,"per 1,000"
1993,Idaho,15-19 years,50.3,2309,501093,59,"per 1,000"
1993,Illinois,15-19 years,62,23776,501093,59,"per 1,000"
1993,Indiana,15-19 years,57.9,11690,501093,59,"per 1,000"
1993,Iowa,15-19 years,40.7,4003,501093,59,"per 1,000"
1993,Kansas,15-19 years,55.5,4767,501093,59,"per 1,000"
1993,Kentucky,15-19 years,63.7,8692,501093,59,"per 1,000"
1993,Louisiana,15-19 years,75.9,12551,501093,59,"per 1,000"
1993,Maine,15-19 years,37.1,1505,501093,59,"per 1,000"
1993,Maryland,15-19 years,49.7,7253,501093,59,"per 1,000"
1993,Massachusetts,15-19 years,37.2,6473,501093,59,"per 1,000"
1993,Michigan,15-19 years,53.1,17226,501093,59,"per 1,000"
1993,Minnesota,15-19 years,35,5216,501093,59,"per 1,000"
1993,Mississippi,15-19 years,82.2,8768,501093,59,"per 1,000"
1993,Missouri,15-19 years,59.4,10431,501093,59,"per 1,000"
1993,Montana,15-19 years,46.1,1402,501093,59,"per 1,000"
1993,Nebraska,15-19 years,40.5,2305,501093,59,"per 1,000"
1993,Nevada,15-19 years,73.2,2922,501093,59,"per 1,000"
1993,New Hampshire,15-19 years,30.5,1046,501093,59,"per 1,000"
1993,New Jersey,15-19 years,37.9,8999,501093,59,"per 1,000"
1993,New Mexico,15-19 years,80.6,4873,501093,59,"per 1,000"
1993,New York,15-19 years,44.6,25539,501093,59,"per 1,000"
1993,North Carolina,15-19 years,66.1,15113,501093,59,"per 1,000"
1993,North Dakota,15-19 years,36.3,822,501093,59,"per 1,000"
1993,Ohio,15-19 years,56.7,21173,501093,59,"per 1,000"
1993,Oklahoma,15-19 years,68.3,7807,501093,59,"per 1,000"
1993,Oregon,15-19 years,50.8,5092,501093,59,"per 1,000"
1993,Pennsylvania,15-19 years,43.7,16508,501093,59,"per 1,000"
1993,Rhode Island,15-19 years,47.6,1437,501093,59,"per 1,000"
1993,South Carolina,15-19 years,64.7,8448,501093,59,"per 1,000"
1993,South Dakota,15-19 years,44.4,1185,501093,59,"per 1,000"
1993,Tennessee,15-19 years,69.2,11992,501093,59,"per 1,000"
1993,Texas,15-19 years,77.7,50425,501093,59,"per 1,000"
1993,Total U.S.,15-19 years,59,501093,501093,59,"per 1,000"
1993,Utah,15-19 years,43.4,3951,501093,59,"per 1,000"
1993,Vermont,15-19 years,34.8,641,501093,59,"per 1,000"
1993,Virginia,15-19 years,49.6,10104,501093,59,"per 1,000"
1993,Washington,15-19 years,50.5,8483,501093,59,"per 1,000"
1993,West Virginia,15-19 years,55.6,3738,501093,59,"per 1,000"
1993,Wisconsin,15-19 years,41,7060,501093,59,"per 1,000"
1993,Wyoming,15-19 years,49.9,910,501093,59,"per 1,000"
1994,Oregon,15-19 years,50.2,5240,505488,58.2,"per 1,000"
1994,Alabama,15-19 years,70.6,10999,505488,58.2,"per 1,000"
1994,Alaska,15-19 years,59.5,1210,505488,58.2,"per 1,000"
1994,Arizona,15-19 years,76.8,10589,505488,58.2,"per 1,000"
1994,Arkansas,15-19 years,74.8,6797,505488,58.2,"per 1,000"
1994,California,15-19 years,70.2,68332,505488,58.2,"per 1,000"
1994,Colorado,15-19 years,55.2,6526,505488,58.2,"per 1,000"
1994,Connecticut,15-19 years,39.7,3776,505488,58.2,"per 1,000"
1994,Delaware,15-19 years,57.8,1322,505488,58.2,"per 1,000"
1994,District of Columbia,15-19 years,97,1547,505488,58.2,"per 1,000"
1994,Florida,15-19 years,63,25435,505488,58.2,"per 1,000"
1994,Georgia,15-19 years,70.6,17337,505488,58.2,"per 1,000"
1994,Hawaii,15-19 years,54.4,2017,505488,58.2,"per 1,000"
1994,Idaho,15-19 years,46.1,2248,505488,58.2,"per 1,000"
1994,Illinois,15-19 years,61.5,24031,505488,58.2,"per 1,000"
1994,Indiana,15-19 years,57,11739,505488,58.2,"per 1,000"
1994,Iowa,15-19 years,39.3,3991,505488,58.2,"per 1,000"
1994,Kansas,15-19 years,53.3,4741,505488,58.2,"per 1,000"
1994,Kentucky,15-19 years,64.2,8919,505488,58.2,"per 1,000"
1994,Louisiana,15-19 years,74.5,12633,505488,58.2,"per 1,000"
1994,Maine,15-19 years,35.6,1459,505488,58.2,"per 1,000"
1994,Maryland,15-19 years,49.3,7332,505488,58.2,"per 1,000"
1994,Massachusetts,15-19 years,36.4,6415,505488,58.2,"per 1,000"
1994,Michigan,15-19 years,52,17063,505488,58.2,"per 1,000"
1994,Minnesota,15-19 years,34.4,5336,505488,58.2,"per 1,000"
1994,Mississippi,15-19 years,81.7,8897,505488,58.2,"per 1,000"
1994,Missouri,15-19 years,58.6,10584,505488,58.2,"per 1,000"
1994,Montana,15-19 years,41.6,1320,505488,58.2,"per 1,000"
1994,Nebraska,15-19 years,42.9,2509,505488,58.2,"per 1,000"
1994,Nevada,15-19 years,73.4,3134,505488,58.2,"per 1,000"
1994,New Hampshire,15-19 years,29.9,1051,505488,58.2,"per 1,000"
1994,New Jersey,15-19 years,39,9345,505488,58.2,"per 1,000"
1994,New Mexico,15-19 years,77,4841,505488,58.2,"per 1,000"
1994,New York,15-19 years,44.3,25729,505488,58.2,"per 1,000"
1994,North Carolina,15-19 years,65.3,15224,505488,58.2,"per 1,000"
1994,North Dakota,15-19 years,33.9,796,505488,58.2,"per 1,000"
1994,Ohio,15-19 years,54.9,20823,505488,58.2,"per 1,000"
1994,Oklahoma,15-19 years,65.6,7670,505488,58.2,"per 1,000"
1994,Pennsylvania,15-19 years,42.9,16476,505488,58.2,"per 1,000"
1994,Rhode Island,15-19 years,45,1389,505488,58.2,"per 1,000"
1994,South Carolina,15-19 years,64.7,8585,505488,58.2,"per 1,000"
1994,South Dakota,15-19 years,43,1192,505488,58.2,"per 1,000"
1994,Tennessee,15-19 years,69.7,12350,505488,58.2,"per 1,000"
1994,Texas,15-19 years,77.2,51471,505488,58.2,"per 1,000"
1994,Total U.S.,15-19 years,58.2,505488,505488,58.2,"per 1,000"
1994,Utah,15-19 years,41.4,4043,505488,58.2,"per 1,000"
1994,Vermont,15-19 years,32.4,617,505488,58.2,"per 1,000"
1994,Virginia,15-19 years,50.5,10470,505488,58.2,"per 1,000"
1994,Washington,15-19 years,48.6,8467,505488,58.2,"per 1,000"
